0545,8,ef,fb,fa,a3,71,8b,d9,a8,T
0518,8,af,93,e5,5c,3e,fe,2e,e2,T
055f,8,ce,e1,76,6f,d7,b2,ec,ec,T
03ed,8,72,29,9f,84,16,18,db,04,T
05a4,8,0b,13,23,d7,46,14,2a,77,T
0649,8,0b,dd,da,7b,98,1a,ee,ab,T
0766,8,59,af,8b,ac,af,42,65,48,T
0603,8,42,b9,7c,53,05,7c,04,92,T
079c,8,09,62,4b,bb,73,bc,ff,1f,T
0690,8,4b,d1,d8,67,b8,f7,a3,8d,T
079d,8,9d,74,d0,b7,bf,87,88,17,T
060e,8,a0,45,f0,0d,6d,51,94,71,T
042e,8,5d,e6,18,01,2d,31,0b,86,T
0553,8,f1,0b,c2,47,96,96,f8,fd,T
0130,8,3a,72,19,e3,b7,27,98,3f,T
0286,8,99,9c,c9,f1,58,8e,e2,09,T
060d,8,08,f5,64,6d,2a,cb,35,9d,T
01a6,8,f3,59,46,3e,cf,e6,d5,e7,T
0405,8,cf,c1,a8,79,55,7c,a1,95,T
072d,8,5b,74,4c,0e,1c,e8,a3,b3,T
0014,8,81,45,78,17,68,bf,58,3a,T
0489,8,31,2a,6e,db,a4,95,5a,2f,T
0423,8,72,58,33,d1,80,fa,8b,5f,T
071d,8,d4,79,d0,bf,23,3a,ed,81,T
048b,8,42,94,d6,3d,8e,fb,bf,0a,T
0378,8,c7,6e,7e,f9,c3,a5,e5,ec,T
07fb,8,3d,43,c3,cf,ea,5a,dd,ec,T
01b0,8,bd,95,ea,4e,50,1e,b1,50,T
01e0,8,1d,56,42,41,85,2c,ba,bf,T
01ce,8,c6,bd,15,b0,6a,39,d4,54,T
0063,8,8f,82,b8,0d,86,2d,27,18,T
06fb,8,7b,93,82,f5,dd,51,03,10,T
010c,8,c8,4b,f1,2a,6c,3d,fc,4f,T
04d3,8,c3,d9,77,8a,fa,00,7d,6b,T
05d1,8,8c,a1,a4,5d,56,04,c5,9c,T
00b5,8,c1,12,75,82,39,7a,d3,d0,T
060a,8,82,35,ec,39,da,33,1b,b0,T
06cf,8,98,60,03,aa,90,4f,cf,bd,T
05b2,8,ac,00,17,02,26,06,02,92,T
0145,8,70,e0,9d,42,df,f6,1f,82,T
0269,8,68,15,71,da,60,6a,12,e2,T
022a,8,00,6e,8b,1e,10,12,78,d8,T
0503,8,13,fe,f5,6e,56,f5,a2,bd,T
0614,8,49,e4,26,be,6e,75,6d,79,T
023b,8,a1,36,00,00,13,5a,b3,ff,T
0027,8,58,88,7b,97,37,72,d0,93,T
021a,8,e4,56,40,ed,92,fb,e4,89,T
016d,8,90,8d,ed,c9,91,00,95,54,T
0478,8,3d,d7,d4,97,64,ec,23,8e,T
02e4,8,76,2c,46,52,d0,dc,94,8d,T
0633,8,16,e5,9f,5d,bb,16,ef,08,T
067d,8,9c,f2,2b,14,45,3f,85,bb,T
0728,8,29,d9,56,fa,5b,65,5e,14,T
0323,8,8f,14,27,c6,fb,92,7b,16,T
052c,8,a7,6c,ed,a6,58,52,5e,9d,T
0343,8,eb,cc,cb,07,6c,6d,a7,72,T
0164,8,27,ec,f8,d2,bd,51,12,01,T
0341,8,43,d5,74,dc,12,37,64,21,T
0219,8,be,78,6d,4b,97,0d,03,85,T
0529,8,ca,8c,3e,01,fb,82,65,2e,T
0127,8,26,e4,0a,f7,fc,78,ae,a4,T
0196,8,fa,b6,5a,b9,68,df,0e,17,T
0623,8,03,51,33,22,0c,66,13,d3,T
013b,8,cb,8c,84,b3,2b,a3,fc,c1,T
068e,8,27,d7,87,d4,8a,21,c1,88,T
03e0,8,b5,aa,14,52,bc,4e,0d,71,T
0455,8,8c,28,6e,08,77,78,3a,5c,T
0797,8,03,41,5a,9d,a7,48,cf,df,T
07f0,8,3f,48,70,ad,c3,27,d6,77,T
0350,8,fa,ad,d0,93,84,fd,2c,89,T
03fc,8,56,45,0c,84,6a,6f,6a,40,T
021e,8,54,da,7a,73,19,aa,a7,8d,T
06ab,8,1b,e9,23,7a,95,6e,5c,f9,T
0400,8,1c,e7,07,c9,1b,94,af,b8,T
0515,8,5c,28,d8,c8,5f,5e,d6,7a,T
015e,8,f9,bc,6d,ed,67,86,d4,10,T
0791,8,7e,4b,13,4f,e7,59,e9,1b,T
0228,8,f5,34,d4,36,02,83,1d,c2,T
05e1,8,f0,51,41,f2,69,c2,ac,a5,T
008c,8,af,64,04,e8,22,3d,09,6a,T
01ef,8,da,44,8d,01,ef,03,01,a0,T
0136,8,1a,43,5c,0c,e8,2b,9a,53,T
00ba,8,8c,e0,91,8a,fb,b4,2f,62,T
0508,8,14,94,fe,7c,bd,d7,67,27,T
064d,8,5e,25,00,ed,43,4e,77,66,T
067a,8,13,c7,f4,d0,6d,36,64,12,T
0246,8,22,01,75,23,96,ae,09,8c,T
07df,8,54,ab,ce,bd,4e,f6,c8,f7,T
0412,8,85,da,7d,d3,cd,34,9a,b9,T
0673,8,d5,09,6f,9d,ba,05,e0,93,T
0702,8,a9,84,0a,55,67,6d,db,b6,T
025f,8,1a,6e,43,be,44,50,3a,ff,T
0062,8,dd,b8,a9,ee,28,95,56,c2,T
037e,8,85,5f,14,d6,89,e4,15,63,T
06ee,8,b5,2a,53,86,39,30,cd,5c,T
071b,8,ad,6d,fd,1f,fd,08,64,bb,T
0779,8,52,02,1b,e2,19,0b,57,6a,T
01ba,8,65,3e,ed,83,fd,78,01,29,T
0340,8,d5,34,f8,d4,af,83,0f,4c,T
06dc,8,cc,8b,0d,a9,04,a0,3a,83,T
05e9,8,4a,53,de,72,53,04,29,fe,T
04b6,8,2d,7b,34,6f,3b,9c,dc,a9,T
02de,8,30,84,f6,12,38,ec,08,0b,T
02c8,8,9e,95,6d,3e,e8,26,c0,b9,T
00fd,8,5e,54,38,05,85,4b,c4,85,T
00c9,8,65,6f,ff,fc,aa,0d,b3,21,T
0221,8,7e,af,24,55,1d,5f,d3,ef,T
0061,8,69,a7,8e,5e,2c,61,b7,c8,T
018c,8,0e,79,87,33,ff,d7,0c,58,T
0287,8,49,e8,4a,fa,1a,8b,78,a4,T
0737,8,d1,a5,5b,e1,e5,91,d1,91,T
01ec,8,29,b3,43,86,fb,ee,90,ea,T
00a8,8,52,51,ef,c8,bb,72,33,51,T
06e1,8,ca,9c,87,2e,b1,ed,33,af,T
06a3,8,12,c4,0e,d1,9d,9c,f8,e1,T
054f,8,37,84,75,dc,3d,70,24,c8,T
02b3,8,ce,fb,0e,6c,05,84,16,69,T
0428,8,1d,ae,18,9d,9b,de,11,3a,T
053e,8,08,be,9a,69,12,9d,0a,04,T
007d,8,de,5b,ac,9d,58,36,25,b3,T
05fe,8,7b,5c,9b,47,c2,96,43,c8,T
06a6,8,4e,07,2f,75,ba,db,f7,ef,T
0116,8,36,1a,f5,53,31,4d,bc,a2,T
07e3,8,89,dc,61,f1,2d,ba,f9,db,T
0583,8,97,a2,42,43,3b,95,31,ec,T
0745,8,cd,fd,f2,85,36,ba,ce,e2,T
0233,8,de,be,ec,83,52,e3,56,c1,T
04f3,8,8c,c5,9a,fe,51,0e,4c,7d,T
02bd,8,a3,7f,f9,42,22,78,18,b4,T
06ef,8,4b,41,bc,15,6d,26,15,a2,T
0341,8,cd,43,4c,95,a5,3b,b3,89,T
069c,8,1e,55,8a,2a,e0,c3,b8,4a,T
0283,8,85,1b,47,d5,89,dd,d1,fb,T
0315,8,32,a9,8a,28,bb,fc,24,e7,T
02dd,8,fa,98,20,9d,35,b9,cc,61,T
0604,8,b7,e3,cb,8b,ad,de,b1,a4,T
0698,8,11,ba,2a,18,46,ab,67,b3,T
07f6,8,76,66,ef,26,2f,fd,a8,c0,T
049b,8,36,08,3c,a9,e1,95,ae,70,T
035c,8,dd,50,f5,ca,2a,43,be,35,T
0272,8,ba,63,aa,de,7c,36,76,bd,T
03b3,8,aa,28,7f,78,bf,96,fd,41,T
013a,8,52,5c,14,c1,b1,9d,a0,30,T
032d,8,46,9c,37,79,60,86,21,be,T
022c,8,17,3e,b9,54,a2,ad,09,64,T
0767,8,58,83,50,40,3b,69,9d,02,T
05ef,8,c4,4e,30,86,98,89,02,b2,T
0391,8,c0,83,49,a8,eb,e7,75,6c,T
078c,8,e1,65,13,da,dc,88,0e,01,T
0132,8,25,10,70,1e,aa,fc,bc,4e,T
003b,8,f6,b9,89,01,85,2a,71,23,T
0029,8,9f,20,09,1f,31,fb,6d,c1,T
0498,8,55,d1,cd,5e,49,74,b2,8f,T
037c,8,3a,90,38,77,54,8b,d5,82,T
06cd,8,e7,64,dd,f4,13,40,b4,d7,T
0098,8,d4,23,8a,6e,c5,6a,33,f1,T
0773,8,83,27,38,02,ec,d8,af,fd,T
0583,8,f9,b6,c3,46,64,6e,db,db,T
0376,8,c2,0c,ab,98,65,56,6a,db,T
00ee,8,35,33,e7,52,f1,3e,dd,f3,T
03e2,8,1f,27,b0,1f,1a,6b,c0,f4,T
0722,8,fb,3e,e1,56,f6,30,cc,8f,T
0314,8,11,5d,9e,95,04,e2,07,67,T
07ff,8,c8,5f,a9,5e,8b,72,7d,41,T
0576,8,bc,8c,fb,c7,d3,77,c7,55,T
035f,8,0b,74,23,95,c3,8f,de,bc,T
000d,8,c6,50,f9,98,e9,f3,02,46,T
06bf,8,6b,49,12,8e,30,f3,ef,09,T
0538,8,3e,44,c0,b1,c4,86,d7,a5,T
04be,8,19,25,dc,8b,b6,39,e8,bc,T
0076,8,a9,6f,3e,88,15,38,1a,eb,T
07fc,8,23,d6,a2,70,b9,e9,b9,f0,T
0447,8,b9,86,12,7f,74,b1,c1,c1,T
0106,8,92,b9,da,7e,91,cf,92,a6,T
049b,8,16,6b,3b,50,e4,32,39,d5,T
0570,8,f0,e4,80,1b,df,e9,7b,e9,T
029d,8,2f,54,53,d8,65,23,e5,f2,T
0653,8,62,ba,2c,1e,45,dc,91,f7,T
0545,8,08,ab,35,20,c6,10,50,ce,T
0250,8,89,47,53,d0,3f,0d,77,a2,T
06d0,8,e9,0a,ca,f4,28,9d,31,4b,T
0354,8,3c,75,ae,a6,ae,83,87,62,T
0047,8,b5,92,2c,45,a4,4c,01,7e,T
0209,8,0c,ad,60,0e,59,b5,80,24,T
00a3,8,37,54,a1,51,bb,bf,9c,69,T
05dd,8,92,4d,be,c7,40,7d,d9,e9,T
05b0,8,75,66,81,df,3c,44,9d,74,T
0687,8,b8,43,45,42,39,ca,f5,1f,T
0573,8,cc,f9,c5,27,3e,72,69,aa,T
0113,8,7f,09,d2,3f,c8,6e,8e,91,T
050f,8,5f,d8,b2,72,a9,a3,d7,11,T
020d,8,a3,89,c5,b8,b9,35,92,38,T
06cb,8,ae,0d,67,2e,f4,ff,8a,53,T
07c9,8,48,3f,1d,c7,b7,94,d1,ab,T
0621,8,c2,50,9d,09,11,17,c4,c3,T
073e,8,60,9b,8c,d7,5f,ad,a9,b0,T
0506,8,e4,73,dc,ae,1d,93,11,8e,T
0591,8,ac,f1,c5,ae,b0,4c,e5,b8,T
021e,8,85,33,0a,bf,80,76,07,21,T
03c7,8,e5,89,a5,55,6b,94,8c,d6,T
06a7,8,d6,af,18,02,06,0e,43,d1,T
0077,8,81,1d,e6,e5,3b,99,58,6c,T
0646,8,56,00,6b,6a,a0,82,81,83,T
044f,8,6d,77,37,a5,aa,29,c8,fd,T
023f,8,b7,02,dd,ce,6c,b2,4e,63,T
0691,8,ee,78,f7,f1,a6,1e,cd,2f,T
070f,8,f4,b6,e3,36,aa,e7,cc,3d,T
0731,8,3d,07,90,56,66,49,a8,a6,T
05c6,8,5d,87,ee,06,28,3b,43,ff,T
0075,8,c8,78,a7,0f,db,10,8e,73,T
0043,8,47,86,fa,93,e4,4c,d3,f4,T
041f,8,51,09,13,92,8a,53,3b,89,T
06bf,8,72,77,6e,75,de,8e,60,ea,T
05bc,8,99,69,ab,7d,49,fa,74,37,T
02b0,8,76,cd,92,54,80,52,ce,c1,T
0350,8,ce,42,62,b3,0c,4d,e2,72,T
0483,8,6b,53,bd,8f,c4,ba,78,1c,T
01f7,8,f8,b1,8c,a4,80,c0,07,30,T
0560,8,94,3d,30,4c,b6,fd,14,58,T
01fc,8,99,8c,ea,15,5c,3c,f2,f3,T
07b6,8,bc,59,eb,9f,de,d2,f5,0e,T
000a,8,4c,19,c1,4c,92,78,84,86,T
020f,8,05,06,18,47,b6,50,25,86,T
03dc,8,41,16,89,12,e1,93,e7,d2,T
07a0,8,0d,68,3f,2e,d7,9e,4c,4e,T
03bd,8,c7,18,da,fd,33,a0,a7,ed,T
01f4,8,aa,ad,e4,0e,54,2a,0a,cd,T
045a,8,03,93,ac,e1,ae,e3,e1,60,T
078a,8,5e,96,d0,22,e5,fd,ea,28,T
02e9,8,df,8a,93,a1,f7,c4,e3,54,T
045f,8,06,96,cf,ba,8a,99,65,43,T
02a1,8,dc,55,0c,23,03,6d,6f,e6,T
0667,8,97,8d,17,16,51,03,87,c8,T
0025,8,57,75,00,25,63,2f,2b,a8,T
03d3,8,f5,0e,bf,55,81,45,e0,a0,T
017e,8,b2,ea,98,2e,11,f2,89,3d,T
0053,8,30,fe,08,f9,81,0d,e9,8f,T
005a,8,1c,04,09,9d,c1,62,3f,24,T
00f1,8,5a,0d,29,33,76,f4,17,75,T
07db,8,c5,dd,54,c3,c9,15,dc,74,T
07e0,8,a6,40,15,7b,1a,8d,83,75,T
0037,8,af,0c,97,c3,e5,a4,5a,09,T
0093,8,af,73,39,d2,14,15,6f,d4,T
0628,8,ab,52,9f,4e,a9,da,ed,e6,T
0240,8,2c,61,6e,e5,ce,4f,45,ea,T
005e,8,94,f0,57,37,db,9a,5f,70,T
0147,8,1d,f5,e5,78,30,26,f5,ac,T
07c5,8,48,57,5c,7d,91,0e,e9,4b,T
0241,8,d6,79,b9,30,22,2c,08,a7,T
0101,8,ae,2b,d8,34,5d,63,c2,f0,T
0279,8,26,a1,40,92,61,b2,b3,f6,T
077c,8,61,52,21,9f,a9,4a,92,29,T
0603,8,e6,bf,79,8a,b7,13,79,d5,T
0458,8,46,0f,85,0e,91,d8,bc,3e,T
0567,8,f8,07,35,08,6d,35,05,de,T
024b,8,c5,c8,5d,3a,3c,72,a4,8b,T
05c5,8,74,65,5b,a6,fc,42,7b,c5,T
0521,8,1e,4b,e0,99,d6,31,04,85,T
0715,8,41,6d,e7,61,eb,7d,47,7c,T
05df,8,7f,28,5e,d1,56,79,54,12,T
04b3,8,b4,21,32,88,4b,c8,20,2b,T
0174,8,a1,bb,d8,84,0e,55,a6,49,T
006c,8,ed,cf,5f,c0,95,74,f0,38,T
017f,8,5a,1f,bc,d4,62,43,1d,f2,T
0765,8,a2,32,5d,2d,18,b1,82,a4,T
0491,8,16,bf,61,3a,5c,5e,76,0b,T
030d,8,9a,97,87,75,d0,b5,bb,c5,T
0446,8,cc,58,ed,54,53,a7,a0,4f,T
0559,8,75,60,2b,a5,d9,0f,8b,4e,T
06ab,8,d6,b2,a2,9e,39,b7,f8,07,T
00b2,8,2f,c1,00,4f,58,0d,f4,e4,T
062f,8,07,e8,e7,2c,d7,dd,4c,83,T
048e,8,18,3b,ea,2e,8d,05,3a,00,T
06a7,8,dd,ce,c9,9e,da,40,9e,dd,T
02b6,8,63,9f,9c,f9,17,82,9c,bb,T
024f,8,b0,b2,ce,c3,87,77,80,26,T
0036,8,32,d6,fd,68,14,9e,ac,24,T
0571,8,4c,41,cc,b4,b8,9b,e9,36,T
05bf,8,9a,a7,af,ae,2c,43,2c,68,T
0700,8,27,d2,9d,6c,6f,b4,32,2d,T
04a1,8,64,01,27,a0,37,e1,ea,04,T
02f1,8,3d,d5,f4,d9,96,10,46,4a,T
03ef,8,2e,f1,69,94,cd,41,e7,a2,T
0634,8,90,8c,2c,6a,7f,17,57,e5,T
0304,8,c8,27,8c,2a,79,5e,ae,d3,T
02e5,8,2f,16,8c,a9,d0,52,e4,68,T
0221,8,ee,1b,c8,9a,1d,06,3b,9b,T
0175,8,7c,02,e1,87,98,6d,8a,30,T
02b1,8,44,81,d0,32,eb,86,07,2d,T
0066,8,46,e5,6b,1e,83,8a,c9,38,T
001e,8,ee,0d,1b,10,da,53,ab,b5,T
0048,8,f4,7b,74,59,56,14,d9,97,T
064a,8,56,36,f1,c5,c6,dc,56,cd,T
0329,8,32,8b,93,ce,1b,b2,4e,09,T
04d2,8,75,70,69,61,cb,2d,94,4d,T
043d,8,5b,91,7e,f0,ba,56,8a,44,T
069a,8,47,d2,b0,5e,f8,7c,b0,4d,T
0532,8,8b,3a,46,24,ed,37,5a,ba,T
07b4,8,b3,fd,d0,07,d9,fc,65,fc,T
0768,8,e0,c7,e5,68,f5,18,36,d4,T
07ea,8,88,44,2d,bd,49,cf,52,17,T
023e,8,06,89,b7,8f,8c,78,91,53,T
036d,8,f1,75,52,33,f1,d1,68,5f,T
0797,8,79,c9,ff,7c,67,93,a5,d5,T
05e5,8,64,4c,78,7f,fe,7d,c7,30,T
06c6,8,62,42,b9,91,75,2c,e3,f9,T
038c,8,3e,a7,63,e4,0a,01,d1,ef,T
0527,8,26,e1,c0,89,b9,e9,08,71,T
0149,8,72,1f,ad,55,7d,eb,ba,51,T
0657,8,14,ed,70,75,be,97,fd,d3,T
00e1,8,2a,ea,52,f8,43,46,00,1e,T
0384,8,57,a7,20,ce,c8,98,b0,10,T
031c,8,57,e7,52,0b,3b,38,df,51,T
021c,8,5f,f1,96,ca,77,47,31,01,T
03f4,8,55,0a,57,62,32,a4,ad,da,T
078c,8,da,09,8a,03,2a,93,d0,5f,T
0076,8,4f,17,7c,57,fa,95,0b,2f,T
0417,8,e7,1f,de,56,d5,4f,09,af,T
04ad,8,18,5e,a8,2c,71,b5,7a,f8,T
06ef,8,61,11,5b,2f,55,56,d0,07,T
05b5,8,5c,cc,12,c9,b6,13,bd,e9,T
0435,8,75,2d,5d,8f,c4,45,4d,15,T
0179,8,47,d4,14,c5,99,3d,d1,55,T
0335,8,40,43,5b,12,18,01,c0,b9,T
0444,8,4d,c7,30,3d,a8,6e,2c,71,T
0412,8,0a,df,ce,14,1a,00,14,9b,T
018d,8,b7,d3,2f,d4,b8,97,61,c8,T
073b,8,43,54,1b,ca,2f,f2,1a,ec,T
0215,8,f9,93,f3,d3,76,f7,4d,12,T
048c,8,70,27,81,25,5b,6a,ed,ee,T
0172,8,da,86,42,23,dc,f8,6a,33,T
05ed,8,7e,f9,81,c8,26,49,53,45,T
065d,8,e3,69,8e,2b,72,2f,eb,99,T
05de,8,07,6e,8e,64,17,53,90,a1,T
05f9,8,f7,da,b2,be,20,8a,c3,f4,T
03d3,8,92,f2,b6,d4,3b,a6,b5,08,T
0696,8,0a,83,b5,75,0e,29,71,7c,T
0783,8,fa,50,af,fd,5c,c8,c6,09,T
010e,8,f4,6d,f5,49,6b,24,a6,46,T
0485,8,71,db,ff,de,f6,b8,a2,18,T
0690,8,06,d1,19,c2,08,51,f3,4d,T
0761,8,fb,8b,bc,8b,23,f4,14,67,T
020f,8,27,94,49,af,96,e8,ef,86,T
042e,8,82,0a,05,e9,b7,d2,ad,6d,T
03ce,8,f1,66,89,80,9a,44,0d,8d,T
004b,8,24,39,21,ed,d5,e5,35,a5,T
045e,8,f2,25,f5,65,80,57,19,72,T
0377,8,11,4c,f0,95,d4,62,95,0a,T
00c0,8,69,78,4c,6e,df,97,fb,29,T
056f,8,9a,a0,7c,52,5b,54,1f,c2,T
0445,8,21,1b,0b,62,27,f2,8f,b1,T
06f9,8,2e,b0,11,71,f3,3a,b4,86,T
076c,8,e5,e4,a4,fb,53,2c,bc,4e,T
0265,8,a5,87,9f,fb,35,63,9e,e9,T
0141,8,65,59,48,81,9a,65,54,30,T
014a,8,be,39,5b,92,66,1e,fc,28,T
063b,8,fb,91,4e,31,c1,99,fd,2d,T
06a8,8,f5,5a,0c,13,ed,79,ad,a9,T
0472,8,20,6c,f7,80,2d,bd,f9,fa,T
018f,8,67,5b,c7,4c,20,d5,aa,b4,T
049c,8,46,df,87,31,83,02,b9,91,T
00a8,8,89,c7,2f,d9,26,31,f2,df,T
0785,8,59,c8,28,45,a3,25,0a,dc,T
0460,8,2e,5f,7d,3e,06,e1,b8,6a,T
07eb,8,69,8a,c5,37,78,c1,fe,d5,T
019b,8,21,eb,2e,e5,d5,5c,0d,86,T
01b4,8,0b,0c,fd,53,c9,91,cd,f0,T
01eb,8,c4,30,97,bb,cc,60,c7,0e,T
016d,8,73,39,f1,90,73,3b,99,ea,T
004f,8,4e,9e,19,29,6d,8b,64,52,T
0177,8,d8,ce,92,59,16,98,fd,a2,T
04c0,8,7c,58,b0,df,06,6a,47,32,T
07ee,8,07,61,fe,88,1c,f8,61,72,T
008f,8,ab,aa,bb,b6,6b,7b,5b,a1,T
0266,8,aa,6b,6c,ad,7c,ee,c0,c9,T
05ee,8,82,43,32,5c,43,f7,af,25,T
06bc,8,cd,2c,5a,7e,cd,99,37,e0,T
04ab,8,57,fc,7d,c7,32,25,96,fb,T
03fa,8,a5,12,fe,52,3b,78,7f,08,T
04ab,8,30,2b,8b,60,a9,92,a8,c8,T
0163,8,97,6e,3d,18,53,d4,ab,91,T
06c1,8,b4,bb,fc,64,77,ec,28,14,T
0098,8,fe,1e,95,4f,4b,06,36,09,T
03e3,8,f0,df,f1,53,2e,af,de,24,T
03a2,8,cb,15,d9,95,86,df,f0,bd,T
0234,8,19,2a,fa,1c,46,88,0f,18,T
01e3,8,1e,39,1d,70,7f,e3,94,56,T
05d0,8,cd,39,75,a2,06,d8,cb,f0,T
0681,8,69,e2,de,36,90,ea,17,b6,T
0620,8,8a,49,a6,eb,23,e7,05,1a,T
07de,8,b9,61,e7,a1,8d,55,ee,b7,T
0694,8,6d,76,2d,8e,a4,ed,51,e8,T
0318,8,da,af,a2,70,9b,28,ae,78,T
0568,8,54,24,71,67,d9,57,47,91,T
0232,8,f8,22,03,31,54,34,3f,a4,T
04a1,8,cb,0d,a9,67,eb,e0,eb,d3,T
0168,8,29,88,47,a4,50,b9,82,1d,T
040c,8,7b,0e,5a,96,c6,65,de,44,T
03f1,8,20,34,b6,61,27,31,a7,5b,T
063b,8,3e,bf,d7,83,43,73,3b,2b,T
056f,8,c9,db,97,cf,7b,2c,87,28,T
030a,8,b1,b6,fb,e5,65,10,9a,84,T
0247,8,f6,6e,66,9f,c7,c9,87,8a,T
0361,8,02,80,b2,77,e6,6e,36,41,T
0595,8,87,79,de,1e,7c,4b,38,84,T
04a3,8,8b,90,67,f9,26,15,d2,ae,T
058b,8,a3,18,4a,15,69,98,ae,76,T
00ea,8,12,e8,0c,2e,d4,d9,c0,ac,T
00bc,8,dd,3d,71,77,30,8b,f0,ab,T
02a3,8,53,97,fb,64,b1,73,1f,11,T
07e3,8,34,b8,24,47,3a,fa,ff,e5,T
00e1,8,61,27,ac,8b,33,fd,f3,e5,T
00b6,8,f8,76,91,81,97,69,b6,eb,T
0568,8,48,b3,70,6b,78,79,08,0c,T
0663,8,a6,19,90,be,b6,d4,8e,4a,T
03b6,8,da,d1,2d,e4,ac,b6,78,41,T
0329,8,a7,c1,9a,78,9f,65,20,bf,T
04b8,8,8d,2e,eb,55,c0,27,b6,6d,T
06d3,8,46,cc,df,64,5b,90,d5,a2,T
04fe,8,83,9f,de,69,2a,8a,04,b6,T
033c,8,8a,45,29,18,f6,83,f9,2f,T
00c9,8,56,ab,5a,9c,95,4c,28,8e,T
0376,8,4a,b7,d0,8f,90,41,68,cd,T
01e1,8,22,6d,b6,f3,c9,f3,85,54,T
0425,8,31,96,a5,c5,b0,2d,1a,ca,T
04f3,8,b8,cd,96,ef,0b,c5,b7,c1,T
06c2,8,0f,a5,cd,32,4b,af,64,84,T
07b6,8,ff,aa,d0,a8,a3,4a,d8,44,T
0187,8,cd,6c,56,b4,a9,7a,56,ee,T
0785,8,81,b7,c7,d0,39,fd,ba,5d,T
0666,8,1a,b8,07,33,97,20,22,39,T
07b5,8,5f,50,d0,64,80,a4,9d,99,T
066a,8,6d,4f,88,16,16,5d,49,aa,T
0708,8,60,40,cd,65,e9,5a,b3,dc,T
00f5,8,e6,93,f2,f2,6f,cd,f7,d5,T
04db,8,d8,82,e5,f1,1a,4c,c3,48,T
01da,8,09,69,52,1f,8f,a6,6d,e5,T
01d9,8,c7,7c,b4,85,e1,fe,5d,a1,T
07d0,8,8f,3d,b4,ef,ea,88,10,87,T
05d0,8,0d,53,4e,b1,24,7a,df,2b,T
071e,8,5f,6b,0f,bc,16,1d,9b,f3,T
00fa,8,9a,09,55,d2,98,67,f3,57,T
049b,8,c1,08,6c,49,3b,56,bb,f0,T
0372,8,fe,04,99,82,85,4d,24,67,T
0735,8,65,a6,ee,53,10,01,12,3c,T
0243,8,a4,43,aa,3d,2d,9f,c2,f8,T
0659,8,97,a1,44,5f,11,f7,c0,c9,T
0125,8,7a,e8,fc,6d,02,1b,a1,12,T
05d1,8,6e,72,9c,eb,66,43,9c,79,T
01c9,8,2e,8b,58,49,c7,d2,35,1f,T
0443,8,d7,9e,22,cb,b3,d4,78,8f,T
0520,8,1f,43,10,f6,c9,02,ed,10,T
0544,8,c6,1b,9c,df,81,c9,ce,af,T
06cb,8,96,c8,7a,65,0e,d9,9a,5b,T
044b,8,b2,d7,a0,a0,cf,80,5b,df,T
041b,8,c3,33,12,a4,06,02,39,08,T
04a6,8,d7,99,79,3a,d4,c5,94,b8,T
0072,8,48,cf,d6,59,6b,19,4f,a3,T
0548,8,4e,6a,b9,37,d8,53,92,50,T
0269,8,39,62,2b,00,55,18,97,c4,T
0109,8,03,b8,4a,1f,f3,b4,7a,8f,T
03e3,8,ce,67,c0,e5,2c,1e,43,06,T
0725,8,b7,0f,46,22,0f,2e,f3,16,T
0184,8,f8,bc,f8,c9,e4,29,0b,c9,T
0496,8,96,1f,b0,82,62,6e,64,bf,T
008a,8,09,ce,ad,c0,ac,8a,dd,76,T
001e,8,96,b1,f1,79,52,40,ec,a4,T
00c3,8,76,24,92,3e,eb,da,15,16,T
0306,8,3e,54,fe,38,00,35,2e,8a,T
00f3,8,53,26,30,d5,ab,e7,f9,8d,T
05e1,8,dc,43,46,f2,42,3c,a6,0c,T
065e,8,3b,4c,53,49,d6,28,24,d3,T
01cc,8,80,57,2b,f1,57,24,60,f7,T
0617,8,ac,50,ad,6f,7e,25,a6,5e,T
0655,8,5e,b0,d6,6f,06,9e,ee,d5,T
03e0,8,eb,c6,67,29,02,8f,da,43,T
040d,8,43,fa,8c,46,0c,14,42,b5,T
052e,8,5d,09,1f,58,86,7c,03,c7,T
03eb,8,41,63,61,1e,e3,c2,a3,ad,T
02a0,8,0a,7f,3f,5a,03,ff,f6,8e,T
0144,8,e3,09,68,b2,8c,7b,23,12,T
0606,8,24,be,76,40,07,c9,af,b4,T
048b,8,52,8f,6e,63,16,6a,6d,c2,T
0173,8,a8,d8,f9,f1,f0,5e,06,b0,T
05bd,8,9c,6d,ee,80,54,d8,24,87,T
050e,8,5f,5b,13,56,85,67,07,cc,T
078b,8,e1,fd,da,41,bc,8f,3e,b7,T
03d8,8,23,a3,fb,b9,19,38,0e,d2,T
0379,8,d9,c2,d2,4c,1d,8d,f9,e5,T
0671,8,4f,3e,aa,cb,51,a5,b6,1b,T
07cd,8,b9,9c,14,ce,67,2f,de,87,T
05d1,8,23,ea,14,50,63,8a,06,1b,T
06bc,8,ed,0a,66,a8,e5,c3,4e,ef,T
04be,8,88,6a,06,40,21,76,5f,ef,T
04c2,8,c7,05,17,9b,2f,49,57,33,T
0158,8,2c,0d,c9,6e,15,bb,e4,43,T
0255,8,2f,38,43,13,11,c2,d5,47,T
0684,8,1f,eb,36,3d,2c,d8,82,80,T
07a9,8,d8,e4,90,86,cb,b2,c7,f3,T
0661,8,a2,a9,ee,70,37,66,cd,0d,T
0448,8,5e,2c,ec,98,93,cc,5c,c2,T
